player_name,archetype,data_origin,pes_public_base_ovr,ef_public_base_ovr,pes_screenshot_ovr,pes_screenshot_position,pes_age,pes_height_cm,pes_weight_kg,pes_offensive_awareness,pes_finishing,pes_kicking_power,pes_weak_foot_usage,pes_weak_foot_accuracy,pes_ball_control,pes_dribbling,pes_tight_possession,pes_balance,pes_low_pass,pes_lofted_pass,pes_place_kicking,pes_curl,pes_heading,pes_jump,pes_defensive_awareness,pes_ball_winning,pes_aggression,pes_speed,pes_acceleration,pes_physical_contact,pes_stamina,pes_form,pes_injury_resistance,pes_gk_awareness,pes_gk_catching,pes_gk_clearing,pes_gk_reflexes,pes_gk_reach,ef_screenshot_ovr,ef_screenshot_position,ef_playing_style,ef_booster_1,ef_booster_2,ef_age,ef_height_cm,ef_weight_kg,ef_foot,ef_condition,ef_offensive_awareness,ef_ball_control,ef_dribbling,ef_tight_possession,ef_low_pass,ef_lofted_pass,ef_finishing,ef_heading,ef_place_kicking,ef_curl,ef_defensive_awareness,ef_defensive_engagement,ef_tackling,ef_aggression,ef_goalkeeping,ef_gk_catching,ef_gk_parrying,ef_gk_reflexes,ef_gk_reach,ef_speed,ef_acceleration,ef_kicking_power,ef_jump,ef_physical,ef_balance,ef_stamina
Radamel Falcao,Fox In The Box CF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,80,94,CF,34,177,72,95,96,89,2,3,90,83,89,87,77,72,85,85,88,91,53,56,65,79,81,80,80,6,1,40,40,40,40,40,80,CF,Fox In The Box,,,39,177,72,Right,C,77,75,67,72,68,62,75,80,70,74,48,56,45,59,40,40,40,40,40,57,61,78,80,63,70,56
Rafael Leao,Hole Player CF,paired from user-provided screenshots; public URLs found via web,79,84,94,CF,21,188,81,87,87,89,2,2,95,94,87,83,81,73,77,82,84,84,62,63,74,98,97,88,88,5,2,40,40,40,40,40,104.22,LMF,Hole Player,Ball-carrying +2,Off the Ball +1,22,188,81,Right,B,85,89,97,93,92,78,85,63,67,81,46,54,49,60,41,41,41,41,41,100,97,88,70,81,97,87
Raúl Jiménez,Target Man CF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,92,94,CF,29,190,76,91,94,87,2,3,88,86,88,76,82,78,71,77,88,85,57,61,86,87,82,87,91,6,3,40,40,40,40,40,92,CF,Target Man,,,34,190,76,Right,B,75,72,69,72,62,60,73,70,62,68,48,53,52,69,40,40,40,40,40,60,65,74,67,75,58,73
Robert Lewandowski,Goal Poacher CF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",97,102,97,CF,32,185,,94,98,94,2,2,87,87,72,87,77,68,75,64,87,86,52,45,77,85,76,90,67,2,2,40,40,40,40,40,102,CF,Goal Poacher,,,37,185,81,Right,C,94,87,73,72,70,68,99,87,75,64,42,59,45,77,40,40,40,40,40,72,76,94,86,90,85,67
Roberto Firmino,Deep-Lying Forward CF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,96,101,96,CF,29,181,76,94,86,86,2,3,98,92,98,93,93,85,81,85,80,88,56,59,77,88,84,82,93,6,2,40,40,40,40,40,101,CF,Deep-Lying Forward,,,34,181,76,Right,C,77,79,79,78,83,70,73,72,62,76,59,65,58,68,40,40,40,40,40,77,75,75,66,74,76,75
Rodrigo,The Destroyer CF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,93,88,CF,29,182,,47,84,70,1,1,58,87,50,71,85,63,56,57,78,82,53,89,89,90,69,91,83,1,1,40,40,40,40,40,93,CB,The Destroyer,,,38,187,88,Right,B,47,58,54,50,60,63,52,78,56,57,93,85,89,89,40,40,40,40,40,77,69,70,82,91,57,83
Romário,Goal Poacher CF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,97,103,97,CF,28,169,72,96,95,94,2,3,94,93,97,95,81,70,78,84,73,78,48,46,68,94,95,76,92,5,3,40,40,40,40,40,103,CF,Goal Poacher,,,28,169,72,Right,B,80,80,82,81,63,61,80,73,67,72,42,44,41,46,40,40,40,40,40,80,83,79,67,70,81,72
Romelu Lukaku,Goal Poacher CF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",93,95,93,CF,27,191,,87,91,89,2,3,78,84,74,99,76,72,68,70,81,74,54,55,69,92,81,92,83,2,0,40,40,40,40,40,95,CF,Goal Poacher,,,32,191,94,Left,B,87,78,77,74,85,72,85,81,68,70,50,58,55,69,40,40,40,40,40,86,81,89,74,92,64,83
Sardar Azmoun,Goal Poacher CF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,99,95,CF,25,186,79,94,90,88,2,3,88,87,88,88,82,73,78,80,92,96,50,53,70,94,92,90,85,6,2,40,40,40,40,40,99,CF,Goal Poacher,,,30,186,79,Right,C,76,72,69,74,64,61,76,79,61,65,54,54,51,59,40,40,40,40,40,74,74,76,81,72,66,71
Sébastien Haller,Target Man CF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,98,94,CF,26,190,82,91,94,94,1,2,88,79,89,78,83,76,69,79,93,89,54,55,71,88,79,98,87,6,2,40,40,40,40,40,98,CF,Target Man,,,31,190,86,Right,B,78,74,65,70,67,61,77,77,56,65,46,58,48,63,40,40,40,40,40,73,63,78,72,79,57,74
Tammy Abraham,Fox In The Box CF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,97,100,97,CF,22,191,87,97,95,90,2,2,88,83,87,89,81,75,73,82,91,95,67,66,81,92,89,96,94,6,2,40,40,40,40,40,100,CF,Fox In The Box,,,24,191,87,Right,B,78,70,68,66,65,62,82,85,52,58,48,56,47,59,40,40,40,40,40,77,72,70,83,77,59,72
Tammy Abraham,Goal Poacher CF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,93,90,CF,22,191,,85,61,85,1,1,81,89,82,74,90,64,61,65,78,72,77,50,61,75,83,86,81,0,0,40,40,40,40,40,93,CF,Goal Poacher,,,28,194,87,Right,B,85,81,78,82,72,64,83,78,61,65,50,58,50,61,40,40,40,40,40,85,83,85,72,80,74,81
Victor Osimhen,Goal Poacher CF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,96,101,96,CF,22,185,78,96,92,90,2,3,85,86,86,84,81,75,77,74,88,92,62,64,86,99,95,91,93,6,2,40,40,40,40,40,101,CF,Goal Poacher,,,27,186,78,Right,C,77,73,73,71,67,64,76,76,67,67,53,66,63,64,40,40,40,40,40,79,77,76,81,80,66,78
Wissam Ben Yedder,Fox In The Box CF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,96,99,96,CF,29,170,68,98,95,83,4,3,94,94,93,92,82,74,76,79,74,80,62,59,70,86,89,79,86,7,3,40,40,40,40,40,99,CF,Fox In The Box,,,29,170,68,Right,B,81,73,79,77,76,67,78,68,71,68,57,58,55,62,40,40,40,40,40,69,80,73,75,60,81,71
Wissam Ben Yedder,Goal Poacher CF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,94,92,CF,29,170,,90,59,80,3,2,82,92,85,86,76,66,78,76,75,82,90,56,66,79,84,82,75,2,1,40,40,40,40,40,94,CF,Goal Poacher,,,35,170,68,Right,B,90,82,85,85,75,66,89,75,78,76,58,59,56,66,40,40,40,40,40,76,84,80,82,68,86,75
Wout Weghorst,Target Man CF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,98,95,CF,28,197,84,96,97,95,2,3,86,78,79,79,82,70,81,69,96,95,66,72,86,79,69,99,87,7,3,40,40,40,40,40,98,CF,Target Man,,,33,197,84,Right,B,80,71,65,67,64,57,76,84,64,60,53,63,56,66,40,40,40,40,40,65,65,75,82,78,58,74
Wout Weghorst,Fox In The Box CF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,92,91,CF,28,197,,89,93,86,1,2,77,74,73,97,78,60,61,60,88,73,63,58,79,75,65,92,78,1,2,40,40,40,40,40,92,CF,Fox In The Box,,,33,197,84,Right,B,89,77,70,73,68,60,87,88,61,60,54,59,58,79,40,40,40,40,40,69,65,86,73,92,62,78
Youssef En Nesyri,Fox In The Box CF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,93,87,CF,23,189,,85,87,85,1,1,82,82,77,82,72,61,55,60,83,85,69,44,71,89,84,80,82,1,1,40,40,40,40,40,93,CF,Fox In The Box,,,28,189,73,Left,B,85,82,83,77,63,61,84,83,55,60,46,68,44,71,40,40,40,40,40,85,84,85,85,80,62,82
Zlatan Ibrahimović,Fox In The Box CF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,105,95,CF,38,195,95,95,97,94,3,4,89,86,85,73,89,83,88,84,90,75,56,59,88,75,69,96,83,5,1,40,40,40,40,40,105,CF,Fox In The Box,,,28,195,95,Right,B,82,73,78,76,69,63,79,78,69,70,42,45,42,48,40,40,40,40,40,78,77,79,82,83,68,72
Alan Ruiz,Dummy Runner SS,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,86,95,86,SS,27,183,77,79,80,90,1,1,91,89,92,89,88,88,79,91,65,66,51,49,54,73,74,83,74,3,2,40,40,40,40,40,95,CF,Dummy Runner,,,25,182,73,Left,B,77,73,73,71,75,64,73,71,64,65,46,47,46,46,40,40,40,40,40,73,73,75,63,71,69,76
Alessandro Del Piero,Classic No. 10 SS,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",93,88,93,SS,34,173,,77,92,81,3,2,81,93,80,69,85,74,85,86,67,65,51,46,51,85,79,60,76,1,0,40,40,40,40,40,88,SS,Classic No. 10,,,22,173,73,Right,C,77,81,83,80,78,74,81,67,85,86,44,50,46,51,40,40,40,40,40,80,79,81,65,60,83,76
Bebeto,Fox In The Box SS,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,91,102,91,SS,30,173,68,85,89,88,4,4,92,90,90,88,84,80,84,87,78,85,59,47,69,84,85,67,86,8,1,40,40,40,40,40,102,CF,Fox In The Box,,,30,173,68,Right,B,78,80,82,81,68,63,80,70,75,80,51,50,48,52,40,40,40,40,40,80,81,78,73,63,76,73
Dennis Bergkamp,Creative Playmaker SS,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",94,90,94,SS,32,188,,82,92,78,0,2,90,95,87,82,96,77,71,78,65,61,53,46,66,79,67,72,69,2,1,40,40,40,40,40,90,SS,Creative Playmaker,,,30,183,79,Right,C,82,90,84,87,85,77,81,65,71,78,48,52,46,66,40,40,40,40,40,69,67,78,61,72,76,69
Diego Maradona,Classic No. 10 SS,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",97,88,97,SS,27,164,,78,96,75,1,2,83,99,85,78,92,75,82,78,70,71,42,53,60,82,83,60,75,2,1,40,40,40,40,40,88,SS,Classic No. 10,,,23,164,70,Left,C,78,83,84,85,78,75,78,70,82,78,50,50,53,60,40,40,40,40,40,79,83,75,71,60,84,75
Fabricio,Goal Poacher SS,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,83,88,83,SS,30,183,78,78,81,86,3,2,80,84,80,79,77,76,77,76,77,82,58,59,72,80,79,80,77,4,1,40,40,40,40,40,88,CF,Goal Poacher,,,25,186,77,Right,C,67,65,64,60,58,51,69,60,58,55,42,46,41,43,40,40,40,40,40,75,69,65,67,71,62,65
Francesco Totti,Deep-Lying Forward SS,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,88,92,SS,30,180,,81,94,81,2,2,77,86,79,84,91,77,78,76,70,73,58,57,65,74,76,71,76,2,0,40,40,40,40,40,88,SS,Deep-Lying Forward,,,25,180,82,Right,C,81,77,75,79,80,77,83,70,78,76,51,55,57,65,40,40,40,40,40,74,76,81,73,71,79,76
João Pedro,Deep-Lying Forward SS,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,89,102,89,SS,28,184,73,86,85,83,4,3,88,87,85,80,82,79,81,81,82,88,57,61,73,82,82,81,88,4,3,40,40,40,40,40,102,CF,Deep-Lying Forward,,,24,182,70,Right,A,75,78,78,80,74,70,78,68,67,70,53,58,53,60,40,40,40,40,40,76,81,78,70,71,76,73
Joaquín Correa,Hole Player SS,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,94,95,SS,26,188,77,89,86,95,2,2,96,96,94,86,88,83,80,83,70,75,58,54,62,92,92,90,90,5,3,40,40,40,40,40,94,SS,Hole Player,,,31,188,77,Right,C,71,80,81,78,69,67,69,61,61,69,50,53,47,53,40,40,40,40,40,82,75,72,61,69,67,67
Joaquin Correa,Deep-Lying Forward SS,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,90,89,SS,26,188,,83,81,82,1,1,85,92,82,86,83,70,66,75,69,67,53,50,55,88,83,75,78,0,1,40,40,40,40,40,90,CF,Deep-Lying Forward,,,31,188,77,Right,B,83,85,84,82,85,70,79,69,66,75,53,57,50,55,40,40,40,40,40,80,83,82,67,75,77,78
Jonathan David,Goal Poacher SS,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,95,88,SS,20,177,,87,85,81,2,3,80,85,77,70,83,66,68,67,74,78,50,54,56,90,91,83,79,2,2,40,40,40,40,40,95,CF,Goal Poacher,,,25,177,77,Right,B,87,80,80,77,70,66,87,74,68,67,55,61,54,56,40,40,40,40,40,90,91,81,78,83,80,79
Josip Iličić,Creative Playmaker SS,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,90,95,SS,32,190,79,91,95,93,3,4,99,97,97,81,94,88,91,90,67,68,51,56,62,83,80,87,82,7,3,40,40,40,40,40,90,SS,Creative Playmaker,,,37,190,79,Left,C,70,76,75,73,73,69,67,55,73,77,43,48,42,50,40,40,40,40,40,65,60,74,53,67,62,60
Juanmi,Goal Poacher SS,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,87,95,87,SS,26,172,69,88,88,76,2,3,87,84,86,87,82,75,65,74,80,80,61,63,62,83,84,67,80,5,2,40,40,40,40,40,95,CF,Goal Poacher,,,32,172,69,Right,C,88,80,80,77,77,72,88,73,66,67,56,68,54,63,40,40,40,40,40,82,82,81,76,62,76,75
Julian Alvarez,Goal Poacher SS,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,89,103,89,SS,20,170,71,84,86,86,3,3,89,85,81,89,87,84,82,83,69,73,61,60,71,83,86,72,83,5,2,40,40,40,40,40,103,CF,Goal Poacher,,,25,170,71,Right,A,80,79,80,80,76,67,79,60,77,80,50,63,55,72,40,40,40,40,40,78,82,77,62,76,80,75
K. Heinz Rummenigge,Goal Poacher SS,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",93,90,93,SS,25,182,,84,91,83,2,3,78,90,85,82,75,63,66,69,76,80,66,54,61,93,85,74,74,2,0,40,40,40,40,40,90,SS,Goal Poacher,,,26,182,79,Right,C,84,78,81,85,67,63,83,76,66,69,57,65,54,61,40,40,40,40,40,91,85,83,80,74,70,74
K. Rummenigge,Goal Poacher SS,paired from user-provided screenshots; public URLs found via web,93,87,99,SS,26,182,79,97,97,95,3,4,96,96,97,85,82,81,77,77,90,94,72,68,73,99,96,89,92,7,1,40,40,40,40,40,108.35,CF,Goal Poacher,Striker's Instinct +,Striker's Instinct +,27,182,79,Right,B,96,84,85,85,72,64,96,78,77,85,60,60,58,62,41,41,41,41,41,96,100,93,84,87,90,84
Paulo Dybala,Hole Player SS,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,96,101,96,SS,27,177,75,91,91,92,1,2,95,94,99,97,90,87,92,93,69,76,55,58,64,88,90,70,86,5,2,40,40,40,40,40,101,SS,Hole Player,,,28,177,75,Left,B,76,82,80,78,72,72,77,62,75,79,52,59,56,57,40,40,40,40,40,75,78,74,57,62,83,70
Paulo Dybala,Creative Playmaker SS,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,95,92,SS,26,177,,88,52,84,0,1,89,88,87,87,69,80,81,86,63,56,91,56,64,87,85,83,81,2,0,40,40,40,40,40,95,AMF,Creative Playmaker,,,32,177,75,Left,B,88,89,86,87,85,80,83,63,81,86,47,52,56,64,40,40,40,40,40,81,85,84,56,68,87,81
Thomas Müller,Dummy Runner SS,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,96,99,96,SS,31,185,76,99,95,90,3,3,92,87,82,86,93,88,81,88,91,91,66,71,74,89,84,82,95,7,3,40,40,40,40,40,99,SS,Dummy Runner,,,36,185,76,Right,A,89,78,68,77,80,71,81,76,66,71,56,68,54,60,40,40,40,40,40,66,63,73,73,62,69,75
Ansu Fati,Prolific Winger LWF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,94,89,LWF,18,178,,81,87,76,1,2,87,90,84,64,81,72,68,78,64,68,51,53,59,91,90,59,74,1,0,40,40,40,40,40,94,LWF,Prolific Winger,,,23,178,66,Right,B,81,87,86,84,76,72,84,64,68,78,49,70,53,59,40,40,40,40,40,86,90,76,68,59,83,74
Bruno Henrique,Box-to-Box LWF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,93,91,LWF,30,184,,76,87,83,2,1,81,88,77,77,79,79,78,77,76,71,49,82,86,99,76,83,87,2,2,40,40,40,40,40,93,DMF,Box-to-Box,,,36,180,75,Right,B,76,81,74,77,85,79,75,76,78,77,81,82,82,86,40,40,40,40,40,74,76,83,71,83,71,87
Callum Hudson-Odoi,Hole Player LWF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,93,87,LWF,20,182,,78,74,82,1,2,87,90,83,70,74,76,67,81,57,67,57,57,63,95,89,68,84,2,0,40,40,40,40,40,93,RMF,Hole Player,,,25,178,76,Right,B,78,87,88,83,75,76,81,57,67,81,55,60,57,63,40,40,40,40,40,88,89,82,67,68,85,84
Christian Pulisic,Prolific Winger LWF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,96,89,LWF,22,172,,81,78,86,3,2,87,93,87,69,79,78,75,78,55,68,55,52,59,92,89,73,83,1,0,40,40,40,40,40,96,RWF,Prolific Winger,,,27,178,73,Right,A,81,87,88,87,85,78,80,55,75,78,49,58,52,59,40,40,40,40,40,89,89,86,68,73,85,83
Cristiano Ronaldo,Goal Poacher LWF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",96,96,96,LWF,35,187,,92,96,92,2,3,84,91,83,89,85,74,71,76,86,90,52,46,54,87,76,74,71,1,2,40,40,40,40,40,96,CF,Goal Poacher,,,40,187,84,Right,B,92,84,78,83,74,74,87,86,71,76,46,48,46,54,40,40,40,40,40,77,76,92,90,74,67,71
Dimitri Payet,Creative Playmaker LWF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,92,92,LWF,32,175,,85,52,85,2,3,92,82,88,74,79,83,85,84,57,54,90,47,49,91,71,82,69,1,0,40,40,40,40,40,92,AMF,Creative Playmaker,,,38,175,77,Right,B,85,92,82,88,91,83,78,57,85,84,48,55,47,49,40,40,40,40,40,66,71,85,54,70,74,69
Diogo Jota,Prolific Winger LWF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,96,89,LWF,24,178,,87,84,83,2,3,84,89,86,75,77,71,66,76,86,83,55,50,80,91,88,73,83,1,0,40,40,40,40,40,96,LWF,Prolific Winger,,,29,178,70,Right,B,87,84,87,86,74,71,85,86,66,76,51,57,50,80,40,40,40,40,40,83,88,83,83,73,89,83
Eden Hazard,Classic No. 10 LWF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",95,87,95,LWF,28,173,,76,54,80,2,3,82,87,83,84,72,76,70,76,57,57,98,46,48,88,82,91,75,2,1,40,40,40,40,40,87,AMF,Classic No. 10,,,25,173,76,Right,C,76,82,82,83,79,76,80,57,70,76,46,49,46,48,40,40,40,40,40,79,82,80,57,72,84,75
Franco Cervi,Cross Specialist LWF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,88,91,88,LWF,25,169,69,78,71,83,2,2,86,87,83,86,84,84,79,80,55,60,66,57,76,96,95,73,90,5,3,40,40,40,40,40,91,LMF,Cross Specialist,,,31,165,69,Left,C,60,72,72,74,60,67,58,48,64,71,50,61,57,69,40,40,40,40,40,77,81,60,51,48,79,69
Goncalo Guedes,Hole Player LWF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,93,89,LWF,24,179,,82,83,84,2,2,87,92,84,74,82,77,70,76,69,61,58,50,62,92,89,73,85,1,1,40,40,40,40,40,93,LMF,Hole Player,,,29,179,68,Right,A,82,87,89,84,69,77,80,69,70,76,49,56,50,62,40,40,40,40,40,90,89,84,61,73,84,85
Hirving Lozano,Hole Player LWF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,93,89,LWF,24,177,,79,56,75,2,2,80,85,77,81,69,79,66,72,68,68,90,50,62,82,94,91,78,1,1,40,40,40,40,40,93,LMF,Hole Player,,,30,175,70,Right,B,79,80,89,77,72,79,79,68,66,72,55,67,50,62,40,40,40,40,40,95,94,75,68,65,81,78
Iñigo Córdoba,Prolific Winger LWF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,87,89,87,LWF,23,180,76,87,79,81,2,2,89,86,77,80,81,78,74,81,77,73,63,60,76,83,87,74,83,4,2,40,40,40,40,40,89,LWF,Prolific Winger,,,28,180,76,Left,C,65,70,71,65,62,61,63,60,60,67,57,65,59,62,40,40,40,40,40,72,75,67,62,62,67,72
Ivan Cavaleiro,Prolific Winger LWF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,86,89,86,LWF,26,175,73,77,76,83,3,3,83,84,81,80,73,77,72,78,68,67,62,61,72,93,93,81,80,5,2,40,40,40,40,40,89,LWF,Prolific Winger,,,32,175,72,Right,A,63,70,75,65,60,61,64,53,56,62,42,55,46,49,40,40,40,40,40,80,76,65,58,58,67,65
Jack Grealish,Creative Playmaker LWF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,94,90,LWF,24,175,,85,58,78,1,2,90,77,88,85,71,80,70,78,60,61,89,52,60,91,84,84,80,2,1,40,40,40,40,40,94,LWF,Creative Playmaker,,,30,180,68,Right,B,85,90,90,88,85,80,78,60,70,78,52,64,52,60,40,40,40,40,40,77,84,78,61,68,85,80
Leon Bailey,Roaming Flank LWF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,98,95,LWF,22,180,75,81,85,92,2,3,88,94,91,93,85,81,83,87,69,87,60,63,69,99,99,79,84,4,2,40,40,40,40,40,98,RMF,Roaming Flank,,,28,178,77,Left,D,77,78,80,70,67,65,70,58,72,74,53,56,53,59,40,40,40,40,40,82,87,78,65,61,80,75
Leon Bailey,Hole Player LWF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,93,87,LWF,23,178,,81,79,82,1,2,84,90,80,74,76,73,76,78,61,69,50,56,62,93,90,65,79,1,0,40,40,40,40,40,93,RMF,Hole Player,,,28,178,77,Left,A,81,84,88,80,84,73,74,61,76,78,56,59,56,62,40,40,40,40,40,91,90,82,69,65,84,79
Leroy Sané,Cross Specialist LWF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,96,101,96,LWF,24,183,80,90,88,93,2,2,92,94,94,93,85,88,91,87,77,71,52,50,59,99,99,78,86,6,1,40,40,40,40,40,101,LMF,Cross Specialist,,,29,183,80,Left,C,72,81,83,81,76,74,77,47,72,76,43,50,41,49,40,40,40,40,40,82,83,80,54,70,73,74
Lorenzo Insigne,Prolific Winger LWF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,89,92,LWF,29,163,,78,79,74,1,1,87,93,82,61,87,80,78,81,57,60,60,49,62,92,83,56,78,2,2,40,40,40,40,40,89,LWF,Prolific Winger,,,34,163,59,Right,B,78,87,83,82,78,80,77,57,78,81,52,68,49,62,40,40,40,40,40,80,83,74,60,56,82,78
Lucas Janson,Prolific Winger LWF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,86,90,86,LWF,26,169,67,82,79,81,2,3,83,87,83,88,82,75,73,80,83,86,52,51,61,84,89,68,78,5,3,40,40,40,40,40,90,LWF,Prolific Winger,,,31,170,66,Left,C,68,68,71,72,66,63,66,67,63,67,44,51,49,57,40,40,40,40,40,74,74,70,69,60,71,66
Luiz Araújo,Hole Player LWF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,87,99,87,LWF,24,175,70,79,75,80,2,2,84,89,91,84,81,78,74,81,68,70,59,60,73,91,92,71,81,4,2,40,40,40,40,40,99,RMF,Hole Player,,,29,175,70,Left,B,71,79,81,78,69,74,75,53,68,75,51,54,52,55,40,40,40,40,40,78,80,76,57,67,77,71
Mikel Oyarzabal,Creative Playmaker LWF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,100,94,LWF,22,181,78,92,93,86,1,3,96,95,93,94,89,86,81,87,69,66,61,68,60,81,84,72,86,7,2,40,40,40,40,40,100,LMF,Creative Playmaker,,,28,181,78,Left,B,78,80,79,80,78,77,77,63,71,76,58,69,59,64,40,40,40,40,40,69,72,74,67,66,79,78
Moussa Diaby,Roaming Flank LWF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,96,100,96,LWF,20,170,65,87,83,87,2,3,94,97,98,93,82,78,78,75,73,82,66,63,68,98,99,85,90,5,2,40,40,40,40,40,100,RWF,Roaming Flank,,,26,170,65,Left,C,70,78,84,76,68,66,64,45,55,70,51,69,46,53,40,40,40,40,40,85,90,75,64,53,86,70
Neymar Jr,Prolific Winger LWF,paired from user-provided screenshots; public URLs found via web,94,86,98,LWF,27,175,68,93,94,84,3,4,98,99,96,96,91,88,95,92,70,71,52,54,63,94,96,67,86,6,1,40,40,40,40,40,107.37,LWF,Prolific Winger,Natural Born +4,Striker's Instinct +,23,175,68,Right,B,85,104,103,99,85,82,88,47,85,88,43,47,45,46,41,41,41,41,41,95,96,84,51,70,97,81
Philippe Coutinho,Classic No. 10 LWF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,86,92,LWF,27,172,,76,53,80,1,2,84,80,86,87,66,77,80,85,54,63,94,49,52,91,78,83,72,1,1,40,40,40,40,40,86,AMF,Classic No. 10,,,33,172,68,Right,B,76,84,87,86,79,77,72,54,80,85,47,68,49,52,40,40,40,40,40,74,78,80,63,61,87,72
Rafa Silva,Hole Player LWF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,94,87,LWF,26,170,,84,53,85,2,2,87,78,88,85,66,75,60,78,53,60,88,55,55,78,89,97,84,2,2,40,40,40,40,40,94,AMF,Hole Player,,,32,172,66,Right,B,84,87,88,88,84,75,81,53,60,78,57,60,55,55,40,40,40,40,40,88,89,85,60,69,85,84
