player_name,archetype,data_origin,pes_public_base_ovr,ef_public_base_ovr,pes_screenshot_ovr,pes_screenshot_position,pes_age,pes_height_cm,pes_weight_kg,pes_offensive_awareness,pes_finishing,pes_kicking_power,pes_weak_foot_usage,pes_weak_foot_accuracy,pes_ball_control,pes_dribbling,pes_tight_possession,pes_balance,pes_low_pass,pes_lofted_pass,pes_place_kicking,pes_curl,pes_heading,pes_jump,pes_defensive_awareness,pes_ball_winning,pes_aggression,pes_speed,pes_acceleration,pes_physical_contact,pes_stamina,pes_form,pes_injury_resistance,pes_gk_awareness,pes_gk_catching,pes_gk_clearing,pes_gk_reflexes,pes_gk_reach,ef_screenshot_ovr,ef_screenshot_position,ef_playing_style,ef_booster_1,ef_booster_2,ef_age,ef_height_cm,ef_weight_kg,ef_foot,ef_condition,ef_offensive_awareness,ef_ball_control,ef_dribbling,ef_tight_possession,ef_low_pass,ef_lofted_pass,ef_finishing,ef_heading,ef_place_kicking,ef_curl,ef_defensive_awareness,ef_defensive_engagement,ef_tackling,ef_aggression,ef_goalkeeping,ef_gk_catching,ef_gk_parrying,ef_gk_reflexes,ef_gk_reach,ef_speed,ef_acceleration,ef_kicking_power,ef_jump,ef_physical,ef_balance,ef_stamina
Chris Smalling,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,90,89,CB,30,194,,61,89,68,1,1,70,65,68,64,95,66,61,63,85,81,69,84,80,74,68,83,77,1,0,40,40,40,40,40,90,CB,Build Up,,,36,194,81,Right,B,61,70,65,68,72,66,64,85,61,63,82,79,84,80,40,40,40,40,40,74,68,68,81,87,64,77
Clement Lenglet,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,93,92,CB,25,186,,49,60,69,2,3,67,70,70,89,84,73,55,60,87,86,95,87,80,80,75,85,83,0,1,40,40,40,40,40,93,CB,Build Up,,,30,186,81,Left,B,49,67,62,70,76,73,50,87,55,60,88,83,87,80,40,40,40,40,40,79,75,69,86,85,68,83
Cristian Romero,Destroyer CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,95,87,CB,22,185,,55,66,70,1,1,64,69,65,90,76,64,55,53,82,87,85,90,91,80,75,86,85,1,0,40,40,40,40,40,95,CB,Destroyer,,,27,185,79,Right,D,55,64,59,65,65,64,53,82,55,53,88,90,90,91,40,40,40,40,40,84,75,70,87,86,62,85
Daley Blind,Cross Specialist CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,91,89,CB,30,180,,65,70,82,1,1,87,83,82,82,89,86,79,85,74,83,92,84,79,77,69,81,85,2,2,40,40,40,40,40,91,LB,Cross Specialist,,,35,180,72,Left,B,65,87,78,82,84,86,68,74,79,85,84,88,84,79,40,40,40,40,40,72,69,82,83,81,74,85
David Alaba,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,89,92,CB,28,180,,65,77,79,0,2,79,87,76,82,92,83,81,81,71,80,94,78,78,91,77,71,80,2,1,40,40,40,40,40,89,CB,Build Up,,,33,180,78,Left,B,65,79,72,76,82,83,69,71,81,81,85,80,78,78,40,40,40,40,40,80,77,79,80,71,77,80
Diego Carlos,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,93,91,CB,26,185,,52,95,71,0,2,65,61,65,57,89,68,65,62,79,86,73,85,90,77,72,84,84,1,0,40,40,40,40,40,93,CB,Build Up,,,32,185,79,Right,B,52,65,60,65,70,68,51,79,65,62,87,89,85,90,40,40,40,40,40,78,72,71,86,88,57,84
Fikayo Tomori,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,94,87,CB,23,185,,65,65,78,2,2,63,71,63,85,77,66,55,67,70,85,87,88,88,83,79,84,84,1,2,40,40,40,40,40,94,CB,Build Up,,,28,185,79,Right,C,65,63,60,63,80,66,53,70,55,67,87,90,88,88,40,40,40,40,40,86,79,78,85,84,65,84
Francesco Acerbi,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,94,91,CB,32,192,,54,67,78,2,2,65,69,64,96,82,75,61,64,82,78,95,90,85,74,70,90,84,2,0,40,40,40,40,40,94,CB,Build Up,,,37,192,88,Left,B,54,65,70,64,80,75,56,82,61,64,87,87,90,85,40,40,40,40,40,73,70,78,78,90,59,84
Franco Baresi,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,87,92,CB,29,176,,61,98,70,1,2,72,71,73,71,84,72,52,59,72,82,80,82,83,87,76,81,76,2,1,40,40,40,40,40,87,CB,Build Up,,,29,176,70,Right,C,61,72,71,73,72,72,62,72,52,59,83,85,82,83,40,40,40,40,40,74,76,70,82,81,71,76
Franz Beckenbauer,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",93,91,93,CB,31,181,,69,83,79,1,2,81,85,79,88,94,90,77,71,80,81,94,83,70,85,73,77,75,2,2,40,40,40,40,40,91,CB,Build Up,,,29,181,77,Right,C,69,81,75,79,85,90,73,80,77,71,90,84,83,70,40,40,40,40,40,75,73,79,81,77,71,75
Gabriel,Destroyer CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,92,87,CB,29,185,,65,92,85,1,1,76,64,73,84,85,72,60,67,69,78,67,89,93,78,84,78,91,1,1,40,40,40,40,40,92,DMF,Destroyer,,,33,172,69,Right,B,65,76,73,73,77,72,65,69,60,67,83,90,89,93,40,40,40,40,40,82,84,85,78,82,84,91
Georgiy Dzhikiya,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,93,89,CB,26,188,,55,93,78,1,2,65,56,66,62,92,69,63,64,85,81,68,86,85,80,74,85,83,2,0,40,40,40,40,40,93,CB,Build Up,,,32,188,86,Left,B,55,65,61,66,68,69,68,85,63,64,87,86,86,85,40,40,40,40,40,80,74,78,81,86,62,83
Gianluca Mancini,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,93,87,CB,24,190,,51,69,64,1,1,66,70,65,84,79,63,55,53,84,85,89,91,89,81,70,85,86,1,1,40,40,40,40,40,93,CB,Build Up,,,29,190,77,Right,B,51,66,62,65,65,63,56,84,55,53,89,81,91,89,40,40,40,40,40,71,70,64,85,85,63,86
Giorgio Chiellini,Destroyer CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",93,87,93,CB,36,187,,59,66,71,1,1,66,74,61,94,78,66,57,60,83,79,98,85,81,80,64,83,72,2,0,40,40,40,40,40,87,CB,Destroyer,,,41,187,85,Left,B,59,66,60,61,70,66,56,83,57,60,87,85,85,81,40,40,40,40,40,70,64,71,79,83,64,72
Giuseppe Pezzella,Offensive Wingback CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,93,91,CB,29,187,,75,65,79,2,2,75,74,75,90,81,81,66,73,73,69,93,82,80,79,87,80,88,1,1,40,40,40,40,40,93,LB,Offensive Wingback,,,28,187,81,Left,B,75,75,80,75,73,81,64,73,66,73,77,78,82,80,40,40,40,40,40,88,87,79,69,80,68,88
Harry Maguire,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",93,93,93,CB,27,194,,51,62,73,1,2,61,80,65,98,81,66,53,61,87,83,95,88,89,73,69,89,84,0,2,40,40,40,40,40,93,CB,Build Up,,,32,194,100,Right,B,51,61,61,65,65,66,60,87,53,61,87,90,88,89,40,40,40,40,40,74,69,73,83,89,58,84
Joel Matip,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,93,88,CB,29,195,,60,60,76,0,1,70,73,66,94,84,76,61,63,88,76,93,84,84,77,66,93,74,2,0,40,40,40,40,40,93,CB,Build Up,,,34,195,90,Right,B,60,70,70,66,77,76,60,88,61,63,86,86,84,84,40,40,40,40,40,73,66,76,76,93,55,74
John Stones,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,95,89,CB,26,188,,54,64,79,2,2,80,80,80,85,87,85,60,62,83,84,90,86,84,82,70,85,85,1,0,40,40,40,40,40,95,CB,Build Up,,,31,188,70,Right,B,54,80,73,80,84,85,52,83,60,62,87,87,86,84,40,40,40,40,40,78,70,79,84,85,66,85
Kalidou Koulibaly,Destroyer CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",94,90,94,CB,28,195,,60,96,65,1,1,71,67,67,65,99,70,61,58,81,80,77,89,81,79,73,92,76,2,2,40,40,40,40,40,90,CB,Destroyer,,,34,187,89,Right,B,60,71,67,67,72,70,60,81,61,58,81,86,89,81,40,40,40,40,40,78,73,65,80,86,65,76
Leonardo Bonucci,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",93,86,93,CB,33,190,,56,71,74,2,2,67,77,64,94,85,73,56,61,74,75,98,82,81,76,71,77,73,2,1,40,40,40,40,40,86,CB,Build Up,,,29,190,82,Right,C,56,67,64,64,75,73,61,74,56,61,80,81,82,81,40,40,40,40,40,75,71,74,75,77,59,73
Malang Sarr,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,92,89,CB,20,182,,53,87,76,1,1,63,63,62,70,87,72,53,61,71,82,77,86,87,81,78,89,84,1,1,40,40,40,40,40,92,CB,Build Up,,,26,183,79,Left,B,53,63,62,62,67,72,49,71,53,61,87,89,86,87,40,40,40,40,40,83,78,76,82,85,70,84
Manuel Akanji,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,94,91,CB,25,187,,56,64,71,1,2,64,72,68,93,81,68,61,63,79,85,85,87,88,86,77,85,85,2,0,40,40,40,40,40,94,CB,Build Up,,,30,186,91,Right,C,56,64,63,68,69,68,52,79,61,63,88,90,87,88,40,40,40,40,40,85,77,71,85,85,62,85
Marcos Senesi,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,93,87,CB,23,183,,54,68,78,1,1,67,77,70,85,82,68,54,61,79,86,90,89,87,81,74,85,83,1,0,40,40,40,40,40,93,CB,Build Up,,,28,185,75,Left,C,54,67,68,70,75,68,54,79,54,61,87,89,89,87,40,40,40,40,40,79,74,78,86,85,66,83
Mario Hermoso,Destroyer CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,93,88,CB,24,184,,54,87,69,1,1,70,66,67,64,82,76,55,67,78,83,71,86,91,79,77,90,79,1,1,40,40,40,40,40,93,CB,Destroyer,,,30,184,74,Left,B,54,70,62,67,74,76,51,78,55,67,89,89,86,91,40,40,40,40,40,79,77,69,83,80,64,79
Matthijs de Ligt,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",93,95,93,CB,20,188,,56,95,78,2,2,68,68,71,64,91,74,60,61,85,90,77,89,83,83,69,81,84,1,0,40,40,40,40,40,95,CB,Build Up,,,26,188,89,Right,B,56,68,65,71,75,74,64,85,60,61,90,84,89,83,40,40,40,40,40,76,69,78,90,88,64,84
Nacho,Destroyer CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,93,89,CB,29,180,,57,94,72,0,1,73,63,67,70,86,70,60,65,80,87,80,87,85,79,77,86,83,2,0,40,40,40,40,40,93,CB,Destroyer,,,35,180,76,Right,B,57,73,66,67,74,70,52,80,60,65,89,89,87,85,40,40,40,40,40,78,77,72,87,85,70,83
Nicolas Otamendi,Destroyer CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,93,87,CB,32,183,,52,60,70,1,1,63,73,61,87,81,74,55,53,85,88,88,88,93,75,70,87,84,2,2,40,40,40,40,40,93,CB,Destroyer,,,37,183,81,Right,D,52,63,60,61,72,74,51,85,55,53,89,91,88,93,40,40,40,40,40,74,70,70,88,87,64,84
Paolo Maldini,Offensive Wingback CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",93,88,93,CB,38,186,,60,56,72,2,2,75,78,72,87,84,76,59,63,80,80,97,82,74,82,76,75,78,2,0,40,40,40,40,40,88,CB,Offensive Wingback,,,26,186,85,Right,C,60,75,70,72,77,76,55,80,59,63,84,82,82,74,40,40,40,40,40,78,76,72,80,75,66,78
Pau Torres,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,94,90,CB,23,192,,57,62,73,0,1,73,75,67,91,83,77,55,66,86,79,91,90,84,80,76,80,80,2,2,40,40,40,40,40,94,CB,Build Up,,,28,192,81,Left,B,57,73,65,67,74,77,55,86,55,66,89,88,90,84,40,40,40,40,40,79,76,73,79,80,63,80
Pepe,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,93,91,CB,36,188,,53,96,67,1,1,63,66,60,59,94,68,55,60,83,87,75,88,97,79,67,83,72,2,0,40,40,40,40,40,93,CB,Build Up,,,42,188,81,Right,B,53,63,62,60,65,68,49,83,55,60,91,91,88,97,40,40,40,40,40,73,67,67,87,87,59,72
Presnel Kimpembe,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,87,91,CB,25,183,,55,62,68,0,1,73,75,69,90,85,70,57,66,77,78,89,81,86,86,72,81,76,1,0,40,40,40,40,40,87,CB,Build Up,,,30,187,77,Left,B,55,73,64,69,76,70,52,77,57,66,79,79,81,86,40,40,40,40,40,75,72,68,78,81,71,76
Raphael Varane,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",94,89,94,CB,27,191,,52,61,66,0,1,72,73,67,93,81,74,61,62,78,86,92,82,76,90,73,81,71,2,1,40,40,40,40,40,89,CB,Build Up,,,32,191,81,Right,B,52,72,61,67,72,74,51,78,61,62,80,81,82,76,40,40,40,40,40,82,73,66,86,81,56,71
Ruben Dias,Destroyer CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,96,91,CB,23,186,,49,59,71,2,2,64,75,64,91,82,72,58,51,81,85,91,90,90,80,76,89,85,2,2,40,40,40,40,40,96,CB,Destroyer,,,28,186,82,Right,B,49,64,62,64,70,72,48,81,58,51,91,89,90,90,40,40,40,40,40,83,76,71,85,89,64,85
Sergio Ramos,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",94,93,94,CB,33,184,,64,90,77,1,2,75,79,77,77,88,78,73,75,96,90,77,89,93,79,63,81,70,2,0,40,40,40,40,40,93,CB,Build Up,,,39,184,82,Right,B,64,75,70,77,78,78,63,96,73,75,87,78,89,93,40,40,40,40,40,67,63,77,90,84,77,70
Sol Campbell,Destroyer CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,86,89,CB,27,188,,50,58,65,1,1,61,64,57,95,74,62,50,53,81,79,92,82,79,85,65,90,73,2,1,40,40,40,40,40,86,CB,Destroyer,,,27,188,93,Right,C,50,61,56,57,62,62,53,81,50,53,84,75,82,79,40,40,40,40,40,73,65,65,79,90,54,73
Stefan de Vrij,Destroyer CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,94,90,CB,28,189,,55,65,72,2,2,67,75,67,89,78,68,60,63,80,83,94,90,86,77,72,87,85,2,1,40,40,40,40,40,94,CB,Destroyer,,,33,189,78,Right,B,55,67,64,67,76,68,56,80,60,63,90,88,90,86,40,40,40,40,40,75,72,72,83,87,63,85
Sven Botman,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,94,89,CB,20,193,,52,66,70,1,1,64,76,67,89,84,68,55,58,79,83,90,88,90,82,75,85,85,2,0,40,40,40,40,40,94,CB,Build Up,,,25,193,85,Left,B,52,64,60,67,70,68,50,79,55,58,88,89,88,90,40,40,40,40,40,82,75,70,83,85,63,85
Thiago Silva,Destroyer CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,94,92,CB,36,183,,53,63,74,1,2,70,73,70,88,85,76,55,62,83,88,96,88,87,76,71,84,82,2,0,40,40,40,40,40,94,CB,Destroyer,,,41,183,79,Right,B,53,70,65,70,74,76,52,83,55,62,90,88,88,87,40,40,40,40,40,76,71,74,88,84,61,82
Toby Alderweireld,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,93,92,CB,30,186,,56,99,81,1,1,73,63,62,60,89,84,61,65,81,79,69,93,85,84,66,76,72,2,1,40,40,40,40,40,93,CB,Build Up,,,36,187,91,Right,B,56,73,64,62,77,84,55,81,61,65,93,79,93,85,40,40,40,40,40,69,66,81,79,83,60,72
Victor Cuesta,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,89,90,CB,32,187,,62,70,73,2,1,77,82,71,85,83,82,70,67,85,76,92,84,74,81,63,84,73,2,1,40,40,40,40,40,89,CB,Build Up,,,37,187,84,Left,B,62,77,74,71,77,82,65,85,70,67,87,79,84,74,40,40,40,40,40,70,63,73,76,84,74,73
Virgil van Dijk,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",95,96,95,CB,28,193,,47,98,74,2,2,63,65,60,56,97,73,64,61,87,87,78,88,87,85,72,82,84,2,0,40,40,40,40,40,96,CB,Build Up,,,34,193,92,Right,A,47,63,58,60,66,73,46,87,64,61,90,87,88,87,40,40,40,40,40,82,72,74,87,90,56,84
Wesley Fofana,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,93,87,CB,20,190,,50,59,66,1,1,61,73,65,89,76,62,55,52,79,85,88,87,89,87,79,85,82,1,0,40,40,40,40,40,93,CB,Build Up,,,25,190,76,Right,B,50,61,61,65,64,62,51,79,55,52,86,89,87,89,40,40,40,40,40,86,79,66,85,85,63,82
Aaron Wan-Bissaka,Defensive Full-back RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,94,89,RB,23,183,,63,59,74,1,1,73,74,75,78,75,76,59,73,58,68,85,89,85,96,88,83,89,1,1,40,40,40,40,40,94,RB,Defensive Full-back,,,28,183,72,Right,B,63,73,78,75,73,76,56,58,59,73,85,88,89,85,40,40,40,40,40,92,88,74,68,83,75,89
Achraf Hakimi,Offensive Wingback RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,96,90,RB,22,180,,79,78,84,2,2,83,85,80,74,79,74,69,75,65,70,69,79,86,99,88,77,91,1,1,40,40,40,40,40,96,RB,Offensive Wingback,,,27,181,73,Right,D,79,83,85,80,79,74,75,65,69,75,78,83,79,86,40,40,40,40,40,91,88,84,70,77,80,91
Benjamin Pavard,Build Up RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,94,91,RB,23,186,,58,89,76,0,1,70,71,62,65,85,74,61,67,83,85,78,86,84,88,78,87,85,1,1,40,40,40,40,40,94,CB,Build Up,,,29,186,81,Right,B,58,70,65,62,75,74,56,83,61,67,87,87,86,84,40,40,40,40,40,82,78,76,85,84,65,85
Cafu,Offensive Wingback RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,87,91,RB,29,176,,73,87,74,1,2,78,82,77,79,80,78,65,75,70,71,80,77,75,87,77,75,90,2,2,40,40,40,40,40,87,RB,Offensive Wingback,,,32,176,75,Right,C,73,78,77,77,75,78,66,70,65,75,74,71,77,75,40,40,40,40,40,79,77,74,71,75,70,90
Dani Carvajal,Offensive Wingback RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,93,90,RB,27,173,,71,88,76,0,2,81,56,76,79,78,83,64,79,70,78,81,80,84,82,85,87,87,2,0,40,40,40,40,40,93,RB,Offensive Wingback,,,33,173,73,Right,B,71,81,79,76,80,83,61,70,64,79,80,78,80,84,40,40,40,40,40,85,85,76,78,74,79,87
Danilo,Destroyer RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,93,89,RB,28,184,,64,77,79,2,2,75,70,68,71,81,78,66,70,73,80,80,88,75,80,78,86,82,2,2,40,40,40,40,40,93,CB,Destroyer,,,34,184,78,Right,B,64,75,71,68,78,78,64,73,66,70,89,84,88,75,40,40,40,40,40,79,78,79,80,78,71,82
Denzel Dumfries,Cross Specialist RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,92,90,RB,23,189,,72,72,78,2,2,76,69,73,71,93,81,68,74,86,84,79,78,82,81,85,90,87,2,2,40,40,40,40,40,92,RMF,Cross Specialist,,,29,189,80,Right,,72,76,78,73,84,81,70,86,68,74,75,74,78,82,40,40,40,40,40,90,85,78,84,86,71,87
Giovanni Di Lorenzo,Extra Frontman RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,93,88,RB,27,183,,69,70,69,1,2,73,80,68,78,78,72,55,63,78,83,83,86,82,87,80,80,87,2,2,40,40,40,40,40,93,CB,Extra Frontman,,,32,183,83,Right,B,69,73,73,68,72,72,73,78,55,63,85,85,86,82,40,40,40,40,40,83,80,69,83,80,67,87
Javier Zanetti,Offensive Wingback RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,86,90,RB,37,178,,66,91,73,2,3,71,68,75,75,80,75,63,70,68,77,82,77,78,81,80,87,83,2,1,40,40,40,40,40,86,LB,Offensive Wingback,,,36,178,75,Right,C,66,71,75,75,76,75,66,68,63,70,76,79,77,78,40,40,40,40,40,79,80,73,77,75,75,83
Joao Cancelo,Full-back Finisher RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,95,90,RB,26,182,,80,70,78,1,2,86,87,85,70,83,93,68,93,65,70,70,75,77,92,85,66,88,2,1,40,40,40,40,40,95,LB,Full-back Finisher,,,31,182,74,Right,B,80,86,87,85,84,93,68,65,68,93,73,80,75,77,40,40,40,40,40,84,85,78,70,66,78,88
Kieran Trippier,Offensive Wingback RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,93,91,RB,30,178,,68,65,87,1,2,83,84,84,70,86,87,82,84,48,72,80,79,82,84,85,72,88,1,0,40,40,40,40,40,93,RB,Offensive Wingback,,,35,178,71,Right,B,68,83,79,84,81,87,55,48,82,84,78,85,79,82,40,40,40,40,40,84,85,87,72,72,81,88
Kyle Walker,Destroyer RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,94,89,RB,30,183,,60,69,81,0,1,73,80,69,82,80,75,65,70,72,81,72,84,85,97,82,81,88,1,2,40,40,40,40,40,94,CB,Destroyer,,,35,183,83,Right,B,60,73,72,69,77,75,57,72,65,70,81,86,84,85,40,40,40,40,40,96,82,81,81,81,66,88
Nelson Semedo,Offensive Wingback RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,92,87,RB,26,177,,68,73,77,1,2,78,65,78,79,73,77,59,66,58,76,86,79,80,75,92,93,85,1,1,40,40,40,40,40,92,RB,Offensive Wingback,,,32,177,67,Right,B,68,78,84,78,78,77,58,58,59,66,73,77,79,80,40,40,40,40,40,92,92,77,76,69,79,85
Reece James,Offensive Wingback RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,94,88,RB,21,182,,72,66,85,1,1,78,81,79,86,78,90,77,87,69,66,77,76,83,90,81,87,87,1,0,40,40,40,40,40,94,RB,Offensive Wingback,,,26,182,82,Right,B,72,78,78,79,85,90,68,69,77,87,72,79,76,83,40,40,40,40,40,85,81,85,66,87,70,87
Sergi Roberto,Box To Box RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,92,88,RB,28,178,,75,70,72,1,1,86,83,82,75,88,80,65,77,70,71,78,77,76,85,77,71,86,1,0,40,40,40,40,40,92,CMF,Box To Box,,,33,178,68,Right,B,75,86,78,82,89,80,68,70,65,77,75,80,77,76,40,40,40,40,40,78,77,72,71,71,77,86
T. Alexander-Arnold,Box To Box RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,96,92,RB,22,175,,79,66,88,2,2,82,80,78,72,93,93,87,93,70,76,77,77,77,90,81,71,93,2,2,40,40,40,40,40,96,CMF,Box To Box,,,27,175,69,Right,B,79,82,78,78,88,93,65,70,87,93,76,83,77,77,40,40,40,40,40,83,81,88,76,71,74,93
Trent Alexander-Arnold,Offensive wingback RB / elite crosser,paired from user-provided screenshots; public URLs found via web,92,84,98,RB,22,175,69,84,71,94,2,2,94,84,89,83,98,99,89,98,76,89,82,86,82,94,90,77,99,7,3,40,40,40,40,40,103.31,RB,Offensive Wingback,Accuracy +2,Off the Ball +1,27,180,69,Right,C,80,81,79,82,91,93,71,55,82,90,81,89,84,84,41,41,41,41,41,95,89,96,73,73,83,98
Alban Lafont,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,93,91,GK,20,193,,42,57,73,1,1,54,47,47,57,90,56,55,46,54,72,58,46,44,68,57,71,55,0,2,85,80,77,91,90,93,GK,Offensive Goalkeeper,,,26,196,90,Right,D,42,54,44,47,55,56,40,54,55,46,43,60,46,44,85,80,77,91,90,55,57,73,72,75,57,55
Alex Meret,Defensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,90,90,GK,23,190,,47,45,71,1,1,62,54,54,83,63,64,57,47,47,75,53,53,50,68,62,76,61,2,1,83,78,81,86,83,90,GK,Defensive Goalkeeper,,,28,190,82,Left,B,47,62,52,54,62,64,47,47,57,47,54,72,53,50,83,78,81,86,83,65,62,71,75,76,58,61
Alisson Becker,Offensive goalkeeper GK,paired from user-provided screenshots; public URLs found via web,93,85,94,GK,28,191,91,44,47,88,2,2,72,70,71,73,73,76,70,56,73,93,55,54,54,69,71,91,69,6,1,99,95,99,99,99,105.89,GK,Offensive Goalkeeper,Saving +3,Goalkeeping +1,33,191,91,Right,C,41,61,50,61,73,73,41,54,61,63,46,61,45,50,98,93,94,94,95,59,61,72,85,66,59,61
